     302      2304    6656       .49488     18.11500       .00000
     301      1799    6917       .50724     18.12500       .00000
     300      2545    6806       .51961     18.13800       .00000
     299      4657    6789       .53197     18.12500       .00000
     298      4123    6981       .54434     18.13800       .00000
     297      3669    6736       .55671     18.16100       .00000
     296      3393    6837       .56907     18.16100       .00000
     295      3048    6836       .58144     18.16100       .00000
     294      2848    6810       .59380     18.17100       .00000
     293      2568    6863       .60617     18.16100       .00000
     292      2352    6908       .61854     18.13800       .00000
     291      2138    5214       .63090     18.12500       .00000
     290      1912    6817       .64327     18.12500       .00000
     289      1733    6869       .65564     18.11500       .00000
     288      1574    6843       .66800     18.08900       .00000
     287      1490    6764       .68037     18.08900       .00000
     286      1326    6757       .69274     18.08900       .00000
     285      1282    6824       .70510     18.08900       .00000
     284      1191    6809       .71747     18.08900       .00000
     283      1077    6769       .72984     18.08900       .00000
     282      1037    6812       .74221     18.10200       .00000
     281       998    6855       .75457     18.10200       .00000
     280       844    6920       .76694     18.10200       .00000
     279       908    6751       .77931     18.10200       .00000
     278       808    6789       .79168     18.10200       .00000
     277       785    6740       .80404     18.12500       .00000
     276       720    6904       .81641     18.12500       .00000
     275       664    6831       .82878     18.12500       .00000
     274       616    6734       .84115     18.13800       .00000
     273       614    6814       .85351     18.14800       .00000
     272       602    6718       .86588     18.14800       .00000
     271       531    6839       .87825     18.14800       .00000
     270       545    6955       .89062     18.14800       .00000
     269       489    6835       .90299     18.13800       .00000
     268       489    6832       .91535     18.13800       .00000
     267       481    6849       .92772     18.12500       .00000
     266       483    6780       .94009     18.08900       .00000
     265       447    6825       .95246     18.08900       .00000
     264       437    6751       .96483     18.08900       .00000
     263       416    6929       .97720     18.08900       .00000
     262       407    6907       .98957     18.08900       .00000
     261       388    6812      1.00193     18.08900       .00000
     260       346    6766      1.01430     18.12500       .00000
     259       403    6761      1.02667     18.12500       .00000
     258       353    6834      1.03904     18.12500       .00000
     257       364    6885      1.05141     18.13800       .00000
     256       351    6808      1.06378     18.14800       .00000
     255       360    6841      1.07615     18.13800       .00000
     254       398    7076      1.08852     18.14800       .00000
     253       363    6897      1.10088     18.13800       .00000
     252       375    6890      1.11325     18.13800       .00000
     251       383    6744      1.12562     18.13800       .00000
     250       386    6765      1.13799     18.13800       .00000
     249       408    6832      1.15036     18.12500       .00000
     248       411    6825      1.16273     18.12500       .00000
     247       409    6799      1.17510     18.11500       .00000
     246       408    6972      1.18747     18.12500       .00000
     245       419    6919      1.19984     18.12500       .00000
     244       399    6774      1.21221     18.12500       .00000
     243       388    6752      1.22458     18.11500       .00000
     242       382    6827      1.23695     18.11500       .00000
     241       346    6638      1.24931     18.12500       .00000
     240       384    6688      1.26168     18.13800       .00000
     239       369    6783      1.27405     18.17100       .00000
     238       389    6854      1.28642     18.17100       .00000
     237       437    6828      1.29879     18.14800       .00000
     236       473    6779      1.31116     18.16100       .00000
     235       512    6727      1.32353     18.17100       .00000
     234       578    6704      1.33590     18.16100       .00000
     233       650    6900      1.34827     18.19600       .00000
     232       752    6775      1.36064     18.20600       .00000
     231       947    7009      1.37301     18.18300       .00000
     230      1157    6734      1.38538     18.18300       .00000
     229      1366    6897      1.39775     18.16100       .00000
     228      1666    6732      1.41012     18.16100       .00000
     227      2134    6885      1.42249     18.14800       .00000
     226      2659    6867      1.43486     18.14800       .00000
     225      3681    6812      1.44723     18.14800       .00000
     224      4794    6854      1.45960     18.16100       .00000
     223      6604    6909      1.47197     18.16100       .00000
     222      9110    6895      1.48434     18.16100       .00000
     221     11545    6865      1.49671     18.16100       .00000
     220     13040    6614      1.50908     18.14800       .00000
     219     12175    6828      1.52145     18.13800       .00000
     218     10530    6802      1.53382     18.13800       .00000
     217      7132    6871      1.54618     18.13800       .00000
     216      4112    6750      1.55855     18.14800       .00000
     215      2129    6783      1.57092     18.13800       .00000
     214      1249    6698      1.58329     18.13800       .00000
     213       744    6709      1.59566     18.11500       .00000
     212       590    6877      1.60803     18.12500       .00000
     211       554    6837      1.62040     18.13800       .00000
     210       481    6982      1.63277     18.12500       .00000
     209       510    6830      1.64514     18.12500       .00000
     208       577    6620      1.65751     18.11500       .00000
     207       683    6861      1.66988     18.10200       .00000
     206       744    6721      1.68225     18.10200       .00000
     205       848    6755      1.69462     18.12500       .00000
     204       831    6798      1.70699     18.12500       .00000
     203       773    6741      1.71936     18.12500       .00000
     202       704    6786      1.73173     18.11500       .00000
     201       518    6781      1.74410     18.11500       .00000
     200       439    6789      1.75647     18.11500       .00000
     199       291    6780      1.76884     18.11500       .00000
     198       247    6957      1.78121     18.12500       .00000
     197       214    6865      1.79358     18.13800       .00000
     196       238    6862      1.80595     18.12500       .00000
     195       209    6832      1.81832     18.12500       .00000
     194       181    6837      1.83069     18.11500       .00000
     193       207    6873      1.84305     18.13800       .00000
     192       171    6704      1.85542     18.13800       .00000
     191       173    6930      1.86779     18.13800       .00000
     190       190    6757      1.88016     18.13800       .00000
     189       155    6978      1.89253     18.13800       .00000
     188       160    6777      1.90490     18.12500       .00000
     187       166    6766      1.91727     18.12500       .00000
     186       161    6707      1.92964     18.12500       .00000
     185       140    6948      1.94201     18.10200       .00000
     184       140    6828      1.95438     18.10200       .00000
     183       121    6928      1.96675     18.10200       .00000
     182       159    6812      1.97912     18.08900       .00000
     181       111    6688      1.99148     18.11500       .00000
     180       117    6847      2.00385     18.13800       .00000
     179       132    6785      2.01622     18.14800       .00000
     178       123    6838      2.02859     18.13800       .00000
     177       133    6781      2.04096     18.13800       .00000
     176       131    6786      2.05333     18.12500       .00000
     175       110    6903      2.06570     18.11500       .00000
     174       111    6808      2.07807     18.11500       .00000
     173       125    6829      2.09043     18.12500       .00000
     172       130    7084      2.10280     18.11500       .00000
     171       117    7027      2.11517     18.12500       .00000
     170       128    6814      2.12754     18.13800       .00000
     169       126    6787      2.13991     18.13800       .00000
     168       127    6855      2.15228     18.12500       .00000
     167       128    6662      2.16465     18.12500       .00000
     166       128    7030      2.17701     18.11500       .00000
     165       105    6828      2.18938     18.10200       .00000
     164       122    6817      2.20175     18.11500       .00000
     163       102    6751      2.21412     18.08900       .00000
     162       116    6806      2.22649     18.06600       .00000
     161       124    6753      2.23885     18.07900       .00000
     160       112    6630      2.25122     18.08900       .00000
     159       112    6840      2.26359     18.08900       .00000
     158       104    6865      2.27596     18.10200       .00000
     157       109    6680      2.28832     18.10200       .00000
     156       113    6839      2.30069     18.08900       .00000
     155        99    6738      2.31306     18.07900       .00000
     154       128    6647      2.32543     18.06600       .00000
     153       114    6818      2.33779     18.08900       .00000
     152       114    6912      2.35016     18.10200       .00000
     151       122    6705      2.36253     18.11500       .00000
     150       120    6802      2.37490     18.12500       .00000
     149       118    6676      2.38726     18.13800       .00000
     148       127    6888      2.39963     18.14800       .00000
     147       117    6869      2.41200     18.14800       .00000
     146       124    6781      2.42436     18.14800       .00000
     145       120    6783      2.43673     18.14800       .00000
     144       101    6721      2.44910     18.16100       .00000
     143       117    6830      2.46146     18.13800       .00000
     142        99    6831      2.47383     18.13800       .00000
     141       112    6728      2.48620     18.13800       .00000
     140       125    6826      2.49856     18.12500       .00000
     139       108    6864      2.51093     18.11500       .00000
     138        97    6921      2.52329     18.11500       .00000
     137       107    6913      2.53566     18.11500       .00000
     136       118    6761      2.54803     18.10200       .00000
     135       101    6903      2.56039     18.11500       .00000
     134       100    6852      2.57276     18.10200       .00000
     133        98    6710      2.58512     18.12500       .00000
     132        84    6872      2.59749     18.11500       .00000
     131       114    6827      2.60985     18.11500       .00000
     130        99    6930      2.62222     18.11500       .00000
     129        75    6708      2.63459     18.12500       .00000
     128       107    6841      2.64695     18.12500       .00000
     127        93    6805      2.65932     18.11500       .00000
     126        96    6732      2.67168     18.11500       .00000
     125        88    6894      2.68405     18.11500       .00000
     124        92    6834      2.69641     18.13800       .00000
     123        96    6797      2.70877     18.13800       .00000
     122       102    6660      2.72114     18.14800       .00000
     121       103    6799      2.73350     18.14800       .00000
     120        93    6753      2.74587     18.16100       .00000
     119       108    6790      2.75823     18.14800       .00000
     118        98    6678      2.77060     18.16100       .00000
     117       102    6939      2.78296     18.17100       .00000
     116        98    6812      2.79532     18.16100       .00000
     115        94    6972      2.80769     18.18300       .00000
     114        95    6761      2.82005     18.17100       .00000
     113       104    6805      2.83241     18.16100       .00000
     112       113    6769      2.84478     18.16100       .00000
     111       117    6751      2.85714     18.16100       .00000
     110       118    6768      2.86950     18.17100       .00000
     302       159    6745      2.87488     18.13800       .00000
     301       147    6878      2.88724     18.13800       .00000
     300       189    6712      2.89961     18.14800       .00000
     299       229    6803      2.91197     18.16100       .00000
     298       197    6675      2.92434     18.14800       .00000
     297       272    6888      2.93671     18.14800       .00000
     296       378    6803      2.94907     18.16100       .00000
     295       456    6850      2.96144     18.16100       .00000
     294       590    6799      2.97380     18.16100       .00000
     293       887    6821      2.98617     18.16100       .00000
     292      1212    6941      2.99854     18.16100       .00000
     291      1365    6763      3.01090     18.13800       .00000
     290      1395    6838      3.02327     18.11500       .00000
     289      1264    6775      3.03564     18.11500       .00000
     288       988    6859      3.04800     18.10200       .00000
     287       631    6778      3.06037     18.08900       .00000
     286       484    6765      3.07274     18.11500       .00000
     285       394    6866      3.08510     18.10200       .00000
     284       306    6836      3.09747     18.11500       .00000
     283       276    6908      3.10984     18.12500       .00000
     282       263    6721      3.12221     18.13800       .00000
     281       238    6882      3.13457     18.13800       .00000
     280       247    6860      3.14694     18.13800       .00000
     279       285    6969      3.15931     18.13800       .00000
     278       346    6738      3.17168     18.12500       .00000
     277       367    6892      3.18404     18.11500       .00000
     276       378    6767      3.19641     18.10200       .00000
     275       365    6862      3.20878     18.10200       .00000
     274       263    6949      3.22115     18.10200       .00000
     273       233    6709      3.23351     18.10200       .00000
     272       184    6855      3.24588     18.10200       .00000
     271       145    6742      3.25825     18.10200       .00000
     270       159    6833      3.27062     18.10200       .00000
     269       134    6887      3.28299     18.11500       .00000
     268       124    6845      3.29535     18.10200       .00000
     267       119    6966      3.30772     18.13800       .00000
     266       140    6739      3.32009     18.13800       .00000
     265       131    6834      3.33246     18.14800       .00000
     264       129    6904      3.34483     18.16100       .00000
     263       119    6761      3.35720     18.14800       .00000
     262       122    6948      3.36957     18.14800       .00000
     261       121    6825      3.38193     18.13800       .00000
     260       137    6765      3.39430     18.12500       .00000
     259       175    6751      3.40667     18.13800       .00000
     258       197    6852      3.41904     18.12500       .00000
     257       215    6711      3.43141     18.12500       .00000
     256       198    6777      3.44378     18.11500       .00000
     255       199    6806      3.45615     18.12500       .00000
     254       171    6751      3.46852     18.12500       .00000
     253       140    6793      3.48088     18.11500       .00000
     252       125    6764      3.49325     18.12500       .00000
     251       122    6766      3.50562     18.12500       .00000
     250       112    6918      3.51799     18.13800       .00000
     249       121    6844      3.53036     18.14800       .00000
     248       110    6712      3.54273     18.16100       .00000
     247       101    6799      3.55510     18.16100       .00000
     246       103    6942      3.56747     18.13800       .00000
     245       100    6739      3.57984     18.11500       .00000
     244       107    6815      3.59221     18.12500       .00000
     243        93    6802      3.60458     18.12500       .00000
     242        80    6757      3.61695     18.11500       .00000
     241        95    6895      3.62931     18.11500       .00000
     240        98    6669      3.64168     18.11500       .00000
     239        85    6814      3.65405     18.12500       .00000
     238        87    6733      3.66642     18.13800       .00000
     237        93    6773      3.67879     18.12500       .00000
     236       109    6853      3.69116     18.12500       .00000
     235       102    6832      3.70353     18.11500       .00000
     234        94    6964      3.71590     18.11500       .00000
     233        85    6709      3.72827     18.11500       .00000
     232       108    6850      3.74064     18.11500       .00000
     231        92    6961      3.75301     18.12500       .00000
     230       118    6763      3.76538     18.12500       .00000
     229       119    6807      3.77775     18.13800       .00000
     228       117    6614      3.79012     18.11500       .00000
     227       106    6883      3.80249     18.11500       .00000
     226        99    6805      3.81486     18.11500       .00000
     225        89    6971      3.82723     18.13800       .00000
     224        93    6818      3.83960     18.14800       .00000
     223       101    6570      3.85197     18.16100       .00000
     222       101    6865      3.86434     18.17100       .00000
     221        88    6865      3.87671     18.17100       .00000
     220        92    6865      3.88908     18.18300       .00000
     219       101    6789      3.90145     18.18300       .00000
     218        92    6940      3.91382     18.20600       .00000
     217        82    6742      3.92618     18.20600       .00000
     216        83    6826      3.93855     18.17100       .00000
     215        88    6768      3.95092     18.17100       .00000
     214        75    6824      3.96329     18.16100       .00000
     213        69    6647      3.97566     18.17100       .00000
     212        81    6705      3.98803     18.14800       .00000
     211        86    6693      4.00040     18.14800       .00000
     210        86    7118      4.01277     18.16100       .00000
     209        75    6770      4.02514     18.14800       .00000
     208        70    6797      4.03751     18.14800       .00000
     207        86    6944      4.04988     18.13800       .00000
     206        87    6827      4.06225     18.13800       .00000
     205        77    6703      4.07462     18.12500       .00000
     204       104    6798      4.08699     18.12500       .00000
     203        67    6780      4.09936     18.13800       .00000
     202        84    6991      4.11173     18.12500       .00000
     201        87    6766      4.12410     18.12500       .00000
     200        84    6858      4.13647     18.14800       .00000
     199        81    6870      4.14884     18.14800       .00000
     198        98    6731      4.16121     18.14800       .00000
     197        88    6823      4.17358     18.13800       .00000
     196        92    6830      4.18595     18.13800       .00000
     195        99    6755      4.19832     18.12500       .00000
     194        91    6824      4.21069     18.11500       .00000
     193        96    6923      4.22305     18.11500       .00000
     192       102    6809      4.23542     18.12500       .00000
     191        86    6774      4.24779     18.12500       .00000
     190        71    6820      4.26016     18.11500       .00000
     189        75    6757      4.27253     18.12500       .00000
     188        69    6944      4.28490     18.12500       .00000
     187        81    6700      4.29727     18.13800       .00000
     186        87    6831      4.30964     18.12500       .00000
     185        93    6701      4.32201     18.11500       .00000
     184        77    6860      4.33438     18.12500       .00000
     183        76    6849      4.34675     18.12500       .00000
     182        73    6901      4.35912     18.13800       .00000
     181        86    6827      4.37148     18.12500       .00000
     180        89    6662      4.38385     18.14800       .00000
     179        90    6856      4.39622     18.14800       .00000
     178        97    6764      4.40859     18.13800       .00000
     177        87    6827      4.42096     18.13800       .00000
     176       110    6714      4.43333     18.12500       .00000
     175       108    6891      4.44570     18.13800       .00000
     174       108    6730      4.45807     18.12500       .00000
     173       131    6803      4.47043     18.11500       .00000
     172       174    6907      4.48280     18.12500       .00000
     171       222    7030      4.49517     18.10200       .00000
     170       292    6685      4.50754     18.08900       .00000
     169       350    6882      4.51991     18.08900       .00000
     168       383    6819      4.53228     18.07900       .00000
     167       384    6712      4.54465     18.08900       .00000
     166       354    6724      4.55701     18.08900       .00000
     165       277    6687      4.56938     18.10200       .00000
     164       239    6856      4.58175     18.13800       .00000
     163       164    6703      4.59412     18.13800       .00000
     162       145    6956      4.60649     18.13800       .00000
     161       104    6921      4.61885     18.13800       .00000
     160       107    6832      4.63122     18.13800       .00000
     159        82    6914      4.64359     18.12500       .00000
     158        77    6836      4.65596     18.11500       .00000
     157        79    6783      4.66832     18.12500       .00000
     156        87    6925      4.68069     18.11500       .00000
     155        76    6750      4.69306     18.10200       .00000
     154        86    6726      4.70543     18.12500       .00000
     153        87    6959      4.71779     18.11500       .00000
     152       105    6758      4.73016     18.08900       .00000
     151        86    6887      4.74253     18.08900       .00000
     150        84    6784      4.75490     18.08900       .00000
     149        81    6686      4.76726     18.10200       .00000
     148        73    6829      4.77963     18.11500       .00000
     147        85    6702      4.79200     18.11500       .00000
     146        66    6904      4.80436     18.11500       .00000
     145        85    6834      4.81673     18.12500       .00000
     144        81    6852      4.82910     18.11500       .00000
     143        97    6674      4.84146     18.11500       .00000
     142        86    6919      4.85383     18.11500       .00000
     141        79    6694      4.86620     18.12500       .00000
     140        75    6684      4.87856     18.12500       .00000
     139        79    6848      4.89093     18.11500       .00000
     138        83    6796      4.90329     18.10200       .00000
     137        84    6703      4.91566     18.12500       .00000
     136        89    6768      4.92803     18.11500       .00000
     135        69    6669      4.94039     18.12500       .00000
     134        92    6843      4.95276     18.12500       .00000
     133        71    6942      4.96512     18.11500       .00000
     132        83    6954      4.97749     18.11500       .00000
     131        71    6728      4.98985     18.10200       .00000
     130        86    6871      5.00222     18.14800       .00000
     129        62    6891      5.01459     18.11500       .00000
     128        75    6805      5.02695     18.12500       .00000
     127        89    6897      5.03932     18.13800       .00000
     126        60    6849      5.05168     18.12500       .00000
     125        67    6913      5.06405     18.13800       .00000
     124        76    6781      5.07641     18.13800       .00000
     123        71    6814      5.08877     18.14800       .00000
     122        80    6808      5.10114     18.14800       .00000
     121        70    6741      5.11350     18.14800       .00000
     120        84    6770      5.12587     18.13800       .00000
     119        90    6810      5.13823     18.14800       .00000
     118        76    6818      5.15060     18.17100       .00000
     117        75    6774      5.16296     18.14800       .00000
     116       100    6701      5.17532     18.16100       .00000
     115        92    6885      5.18769     18.12500       .00000
     114        93    6712      5.20005     18.10200       .00000
     113        77    6883      5.21241     18.11500       .00000
     112        81    6687      5.22478     18.11500       .00000
     111        70    6778      5.23714     18.10200       .00000
     110        68    6710      5.24950     18.10200       .00000
     302       111    6702      5.25488     18.12500       .00000
     301        94    6770      5.26724     18.12500       .00000
     300        74    6564      5.27961     18.13800       .00000
     299        94    6721      5.29197     18.14800       .00000
     298       100    6767      5.30434     18.16100       .00000
     297        87    6874      5.31671     18.16100       .00000
     296        78    6923      5.32907     18.16100       .00000
     295        94    6655      5.34144     18.13800       .00000
     294        92    6613      5.35380     18.13800       .00000
     293        93    6821      5.36617     18.13800       .00000
     292        94    6808      5.37854     18.13800       .00000
     291        72    6794      5.39090     18.12500       .00000
     290        91    6704      5.40327     18.12500       .00000
     289       111    6754      5.41564     18.11500       .00000
     288        95    6736      5.42800     18.11500       .00000
     287        99    6871      5.44037     18.10200       .00000
     286        99    6852      5.45274     18.11500       .00000
     285       114    6795      5.46510     18.10200       .00000
     284       113    6761      5.47747     18.11500       .00000
     283        80    6797      5.48984     18.11500       .00000
     282       101    6890      5.50221     18.11500       .00000
     281       107    6762      5.51457     18.12500       .00000
     280       101    6875      5.52694     18.11500       .00000
     279        94    6778      5.53931     18.11500       .00000
     278        92    6715      5.55168     18.11500       .00000
     277        87    6865      5.56404     18.12500       .00000
     276        87    6984      5.57641     18.12500       .00000
     275        82    6719      5.58878     18.12500       .00000
     274        97    6934      5.60115     18.12500       .00000
     273        89    6807      5.61351     18.12500       .00000
     272        86    6851      5.62588     18.12500       .00000
     271       115    6790      5.63825     18.11500       .00000
     270        68    6625      5.65062     18.10200       .00000
     269       102    6948      5.66299     18.11500       .00000
     268        97    6724      5.67535     18.11500       .00000
     267        79    6624      5.68772     18.11500       .00000
     266        77    6885      5.70009     18.11500       .00000
     265        77    6909      5.71246     18.12500       .00000
     264        74    6881      5.72483     18.11500       .00000
     263        72    6944      5.73720     18.12500       .00000
     262        66    6902      5.74957     18.13800       .00000
     261        70    6887      5.76193     18.12500       .00000
     260        76    6848      5.77430     18.11500       .00000
     259        96    6720      5.78667     18.12500       .00000
     258        84    6811      5.79904     18.10200       .00000
     257        81    6845      5.81141     18.10200       .00000
     256       102    6940      5.82378     18.10200       .00000
     255        76    6750      5.83615     18.11500       .00000
     254        88    6769      5.84852     18.11500       .00000
     253        72    6764      5.86088     18.12500       .00000
     252        77    6590      5.87325     18.12500       .00000
     251        93    6799      5.88562     18.12500       .00000
     250        87    6757      5.89799     18.12500       .00000
     249        91    6834      5.91036     18.10200       .00000
     248        96    7005      5.92273     18.11500       .00000
     247        85    6836      5.93510     18.11500       .00000
