     302      3440    6790       .49488     18.11500       .00000
     301      6220    6844       .50724     18.11500       .00000
     300      5569    6763       .51961     18.11500       .00000
     299      4910    6966       .53197     18.12500       .00000
     298      4201    6901       .54434     18.12500       .00000
     297      3715    6803       .55671     18.11500       .00000
     296      3375    6778       .56907     18.12500       .00000
     295      3063    6787       .58144     18.12500       .00000
     294      2834    6865       .59380     18.12500       .00000
     293      2498    6736       .60617     18.11500       .00000
     292      2416    6693       .61854     18.12500       .00000
     291      2097    6823       .63090     18.12500       .00000
     290      1953    6979       .64327     18.11500       .00000
     289      1784    6663       .65564     18.11500       .00000
     288      1628    6917       .66800     18.11500       .00000
     287      1550    6698       .68037     18.10200       .00000
     286      1353    6717       .69274     18.10200       .00000
     285      1259    6824       .70510     18.12500       .00000
     284      1172    6894       .71747     18.12500       .00000
     283      1145    6750       .72984     18.12500       .00000
     282      1040    6739       .74221     18.13800       .00000
     281       953    6925       .75457     18.12500       .00000
     280       908    6788       .76694     18.12500       .00000
     279       827    6827       .77931     18.11500       .00000
     278       815    6880       .79168     18.11500       .00000
     277       725    6862       .80404     18.10200       .00000
     276       669    6605       .81641     18.12500       .00000
     275       672    6687       .82878     18.12500       .00000
     274       694    6811       .84115     18.12500       .00000
     273       631    6822       .85351     18.13800       .00000
     272       572    6804       .86588     18.13800       .00000
     271       540    6730       .87825     18.13800       .00000
     270       538    7008       .89062     18.13800       .00000
     269       508    6638       .90299     18.14800       .00000
     268       495    6729       .91535     18.14800       .00000
     267       467    6899       .92772     18.13800       .00000
     266       459    6898       .94009     18.13800       .00000
     265       427    6780       .95246     18.13800       .00000
     264       437    6809       .96483     18.12500       .00000
     263       419    6838       .97720     18.12500       .00000
     262       411    6761       .98957     18.12500       .00000
     261       346    6767      1.00193     18.13800       .00000
     260       346    6755      1.01430     18.14800       .00000
     259       343    6730      1.02667     18.17100       .00000
     258       368    6858      1.03904     18.18300       .00000
     257       362    6805      1.05141     18.17100       .00000
     256       383    6735      1.06378     18.18300       .00000
     255       374    6792      1.07615     18.18300       .00000
     254       370    6706      1.08852     18.17100       .00000
     253       373    6813      1.10088     18.17100       .00000
     252       368    6716      1.11325     18.17100       .00000
     251       384    6726      1.12562     18.18300       .00000
     250       348    6817      1.13799     18.17100       .00000
     249       384    6791      1.15036     18.17100       .00000
     248       397    6793      1.16273     18.18300       .00000
     247       377    6822      1.17510     18.17100       .00000
     246       405    6910      1.18747     18.17100       .00000
     245       438    6888      1.19984     18.16100       .00000
     244       383    6779      1.21221     18.13800       .00000
     243       438    6857      1.22458     18.14800       .00000
     242       393    6757      1.23695     18.14800       .00000
     241       389    6852      1.24931     18.14800       .00000
     240       375    6810      1.26168     18.13800       .00000
     239       407    6833      1.27405     18.14800       .00000
